date,begin,end,isprod
2022-01-12,2022-01-12 23:35:00,2022-01-13 00:07:00,0
2022-01-12,2022-01-12 23:27:00,2022-01-12 23:35:00,2
2022-01-12,2022-01-12 23:22:00,2022-01-12 23:27:00,0
2022-01-12,2022-01-12 23:18:00,2022-01-12 23:22:00,2
2022-01-12,2022-01-12 23:11:00,2022-01-12 23:18:00,1
2022-01-12,2022-01-12 22:26:00,2022-01-12 23:11:00,1
2022-01-12,2022-01-12 22:06:00,2022-01-12 22:26:00,0
2022-01-12,2022-01-12 22:04:00,2022-01-12 22:06:00,0
2022-01-12,2022-01-12 21:37:00,2022-01-12 22:04:00,1
2022-01-12,2022-01-12 21:28:00,2022-01-12 21:37:00,0
2022-01-12,2022-01-12 21:21:00,2022-01-12 21:28:00,1
2022-01-12,2022-01-12 21:20:00,2022-01-12 21:21:00,0
2022-01-12,2022-01-12 21:16:00,2022-01-12 21:20:00,1
2022-01-12,2022-01-12 20:13:00,2022-01-12 21:15:00,1
2022-01-12,2022-01-12 20:06:00,2022-01-12 20:12:00,0
2022-01-12,2022-01-12 19:52:00,2022-01-12 20:02:00,0
2022-01-12,2022-01-12 19:28:00,2022-01-12 19:52:00,2
2022-01-12,2022-01-12 19:12:00,2022-01-12 19:28:00,0
2022-01-12,2022-01-12 18:08:00,2022-01-12 19:12:00,1
2022-01-12,2022-01-12 17:53:00,2022-01-12 18:08:00,0
2022-01-12,2022-01-12 17:01:00,2022-01-12 17:53:00,1
2022-01-12,2022-01-12 16:11:00,2022-01-12 16:54:00,1
2022-01-12,2022-01-12 15:07:00,2022-01-12 15:40:00,1
2022-01-12,2022-01-12 14:46:00,2022-01-12 15:06:00,1
2022-01-12,2022-01-12 14:28:00,2022-01-12 14:46:00,0
2022-01-12,2022-01-12 14:16:00,2022-01-12 14:28:00,1
2022-01-12,2022-01-12 13:19:00,2022-01-12 13:31:00,2
2022-01-12,2022-01-12 11:32:00,2022-01-12 11:40:00,2
2022-01-12,2022-01-12 11:25:00,2022-01-12 11:32:00,0
2022-01-12,2022-01-12 10:31:00,2022-01-12 11:25:00,1
2022-01-12,2022-01-12 10:14:00,2022-01-12 10:31:00,1
2022-01-12,2022-01-12 10:00:00,2022-01-12 12:49:00,0
2022-01-12,2022-01-12 00:13:00,2022-01-12 00:40:00,0
2022-01-12,2022-01-12 00:00:00,2022-01-12 00:13:00,2
2022-01-11,2022-01-11 23:14:00,2022-01-11 23:58:00,1
2022-01-11,2022-01-11 22:32:00,2022-01-11 23:12:00,1
2022-01-11,2022-01-11 22:11:00,2022-01-11 22:32:00,0
2022-01-11,2022-01-11 22:06:00,2022-01-11 22:11:00,2
2022-01-11,2022-01-11 21:08:00,2022-01-11 22:02:00,1
2022-01-11,2022-01-11 20:52:00,2022-01-11 21:08:00,1
2022-01-11,2022-01-11 20:41:00,2022-01-11 20:52:00,1
2022-01-11,2022-01-11 20:15:00,2022-01-11 20:41:00,1
2022-01-11,2022-01-11 19:58:00,2022-01-11 20:15:00,0
2022-01-11,2022-01-11 19:57:00,2022-01-11 19:58:00,1
2022-01-11,2022-01-11 19:56:00,2022-01-11 19:57:00,0
2022-01-11,2022-01-11 19:22:00,2022-01-11 19:55:00,1
2022-01-11,2022-01-11 19:05:00,2022-01-11 19:22:00,0
2022-01-11,2022-01-11 18:43:00,2022-01-11 19:03:00,1
2022-01-11,2022-01-11 18:22:00,2022-01-11 18:43:00,2
2022-01-11,2022-01-11 18:18:00,2022-01-11 18:22:00,2
2022-01-11,2022-01-11 18:12:00,2022-01-11 18:16:00,1
2022-01-11,2022-01-11 17:52:00,2022-01-11 18:12:00,2
2022-01-11,2022-01-11 17:40:00,2022-01-11 17:52:00,2
2022-01-11,2022-01-11 14:49:00,2022-01-11 17:40:00,1
2022-01-11,2022-01-11 14:34:00,2022-01-11 14:49:00,1
2022-01-11,2022-01-11 13:43:00,2022-01-11 14:34:00,1
2022-01-11,2022-01-11 13:29:00,2022-01-11 13:43:00,0
2022-01-11,2022-01-11 12:21:00,2022-01-11 13:28:00,1
2022-01-11,2022-01-11 12:03:00,2022-01-11 12:21:00,0
2022-01-11,2022-01-11 12:02:00,2022-01-11 12:03:00,0
2022-01-11,2022-01-11 11:56:00,2022-01-11 12:02:00,1
2022-01-11,2022-01-11 11:49:00,2022-01-11 11:56:00,2
2022-01-11,2022-01-11 11:43:00,2022-01-11 11:49:00,2
2022-01-11,2022-01-11 11:40:00,2022-01-11 11:41:00,1
2022-01-11,2022-01-11 10:31:00,2022-01-11 11:40:00,1
2022-01-11,2022-01-11 10:17:00,2022-01-11 10:31:00,2
2022-01-11,2022-01-11 09:40:00,2022-01-11 10:17:00,1
2022-01-11,2022-01-11 09:15:00,2022-01-11 09:40:00,0
2022-01-10,2022-01-10 22:30:00,2022-01-10 23:45:00,0
2022-01-10,2022-01-10 21:14:00,2022-01-10 22:20:00,0
2022-01-10,2022-01-10 20:41:00,2022-01-10 21:14:00,1
2022-01-10,2022-01-10 20:07:00,2022-01-10 20:41:00,0
2022-01-10,2022-01-10 19:51:00,2022-01-10 20:07:00,2
2022-01-10,2022-01-10 18:21:00,2022-01-10 19:51:00,1
2022-01-10,2022-01-10 17:40:00,2022-01-10 18:20:00,2
2022-01-10,2022-01-10 17:20:00,2022-01-10 17:40:00,2
2022-01-10,2022-01-10 14:00:00,2022-01-10 17:20:00,0
2022-01-10,2022-01-10 10:00:00,2022-01-10 14:00:00,0
2022-01-09,2022-01-09 22:32:00,2022-01-10 00:25:00,0
2022-01-09,2022-01-09 22:27:00,2022-01-09 22:43:00,1
2022-01-09,2022-01-09 16:26:00,2022-01-09 22:27:00,0
2022-01-09,2022-01-09 15:15:00,2022-01-09 16:26:00,1
2022-01-09,2022-01-09 10:23:00,2022-01-09 15:15:00,0
2022-01-08,2022-01-08 23:38:00,2022-01-08 23:47:00,1
2022-01-08,2022-01-08 23:22:00,2022-01-08 23:38:00,1
2022-01-08,2022-01-08 21:37:00,2022-01-08 23:22:00,0
2022-01-08,2022-01-08 21:28:00,2022-01-08 21:37:00,1
2022-01-08,2022-01-08 19:27:00,2022-01-08 21:28:00,0
2022-01-08,2022-01-08 17:06:00,2022-01-08 19:26:00,1
2022-01-08,2022-01-08 16:13:00,2022-01-08 17:06:00,1
2022-01-08,2022-01-08 16:11:00,2022-01-08 16:13:00,0
2022-01-08,2022-01-08 15:01:00,2022-01-08 16:11:00,1
2022-01-08,2022-01-08 12:06:00,2022-01-08 15:01:00,0
2022-01-08,2022-01-08 09:08:00,2022-01-08 12:06:00,0
2022-01-08,2022-01-08 07:35:00,2022-01-08 09:08:00,0
2022-01-07,2022-01-07 22:59:00,2022-01-07 23:35:00,0
2022-01-07,2022-01-07 22:43:00,2022-01-07 22:52:00,1
2022-01-07,2022-01-07 22:38:00,2022-01-07 22:43:00,2
2022-01-07,2022-01-07 21:56:00,2022-01-07 22:35:00,1
2022-01-07,2022-01-07 21:15:00,2022-01-07 21:55:00,1
2022-01-07,2022-01-07 21:15:00,2022-01-07 21:15:00,1
2022-01-07,2022-01-07 21:14:00,2022-01-07 21:15:00,2
2022-01-07,2022-01-07 20:38:00,2022-01-07 21:14:00,1
2022-01-07,2022-01-07 20:19:00,2022-01-07 20:38:00,1
2022-01-07,2022-01-07 20:01:00,2022-01-07 20:18:00,1
2022-01-07,2022-01-07 19:49:00,2022-01-07 20:00:00,1
2022-01-07,2022-01-07 19:22:00,2022-01-07 19:49:00,0
2022-01-07,2022-01-07 18:30:00,2022-01-07 19:22:00,0
2022-01-07,2022-01-07 18:00:00,2022-01-07 18:30:00,2
2022-01-07,2022-01-07 16:00:00,2022-01-07 18:00:00,1
2022-01-07,2022-01-07 15:00:00,2022-01-07 16:00:00,0
2022-01-07,2022-01-07 13:00:00,2022-01-07 15:00:00,0
2022-01-07,2022-01-07 10:00:00,2022-01-07 13:00:00,0
2022-01-04,2022-01-04 19:41:00,2022-01-04 21:09:00,0
2022-01-04,2022-01-04 19:41:00,2022-01-06 06:00:00,0
2022-01-04,2022-01-04 18:28:00,2022-01-04 19:41:00,0
2022-01-04,2022-01-04 18:04:00,2022-01-04 18:28:00,0
2022-01-04,2022-01-04 17:59:00,2022-01-04 18:04:00,2
2022-01-04,2022-01-04 17:25:00,2022-01-04 17:58:00,1
2022-01-04,2022-01-04 17:15:00,2022-01-04 17:25:00,2
2022-01-04,2022-01-04 17:10:00,2022-01-04 17:15:00,2
2022-01-04,2022-01-04 16:29:00,2022-01-04 17:10:00,0
2022-01-04,2022-01-04 16:29:00,2022-01-04 16:29:00,1
2022-01-04,2022-01-04 16:14:00,2022-01-04 16:29:00,0
2022-01-04,2022-01-04 15:03:00,2022-01-04 16:14:00,1
2022-01-04,2022-01-04 14:41:00,2022-01-04 15:02:00,0
2022-01-04,2022-01-04 14:37:00,2022-01-04 14:41:00,2
2022-01-04,2022-01-04 14:32:00,2022-01-04 14:37:00,2
2022-01-04,2022-01-04 14:21:00,2022-01-04 14:32:00,2
2022-01-04,2022-01-04 13:39:00,2022-01-04 14:21:00,0
2022-01-04,2022-01-04 13:24:00,2022-01-04 13:39:00,2
2022-01-04,2022-01-04 13:12:00,2022-01-04 13:24:00,2
2022-01-04,2022-01-04 13:00:00,2022-01-04 13:12:00,1
2022-01-04,2022-01-04 12:48:00,2022-01-04 13:00:00,0
2022-01-04,2022-01-04 12:41:00,2022-01-04 12:48:00,2
2022-01-04,2022-01-04 12:39:00,2022-01-04 12:41:00,0
2022-01-04,2022-01-04 12:28:00,2022-01-04 12:39:00,1
2022-01-04,2022-01-04 12:22:00,2022-01-04 12:28:00,0
2022-01-04,2022-01-04 11:00:00,2022-01-04 12:22:00,1
2022-01-04,2022-01-04 10:55:00,2022-01-04 11:00:00,2
2022-01-04,2022-01-04 09:57:00,2022-01-04 10:55:00,1
2022-01-04,2022-01-04 09:45:00,2022-01-04 09:57:00,0
2022-01-04,2022-01-04 09:00:00,2022-01-04 09:44:00,2
2022-01-03,2022-01-03 23:59:00,2022-01-04 00:34:00,0
2022-01-03,2022-01-03 23:37:00,2022-01-03 23:59:00,1
2022-01-03,2022-01-03 23:35:00,2022-01-03 23:36:00,0
2022-01-03,2022-01-03 22:56:00,2022-01-03 23:35:00,1
2022-01-03,2022-01-03 22:27:00,2022-01-03 22:55:00,1
2022-01-03,2022-01-03 21:53:00,2022-01-03 22:27:00,0
2022-01-03,2022-01-03 19:06:00,2022-01-03 21:53:00,0
2022-01-03,2022-01-03 18:53:00,2022-01-03 19:06:00,2
2022-01-03,2022-01-03 18:36:00,2022-01-03 18:53:00,2
2022-01-03,2022-01-03 18:19:00,2022-01-03 18:36:00,1
2022-01-03,2022-01-03 16:57:00,2022-01-03 18:19:00,1
2022-01-03,2022-01-03 16:00:00,2022-01-03 16:53:00,0
2022-01-03,2022-01-03 15:00:00,2022-01-03 16:00:00,2
2022-01-03,2022-01-03 13:00:00,2022-01-03 15:00:00,0
2022-01-03,2022-01-03 00:43:00,2022-01-03 01:08:00,0
2022-01-03,2022-01-03 00:34:00,2022-01-03 00:43:00,0
2022-01-03,2022-01-03 00:15:00,2022-01-03 00:34:00,1
2022-01-03,2022-01-03 00:08:00,2022-01-03 00:15:00,1
2022-01-02,2022-01-02 23:13:00,2022-01-03 00:07:00,1
2022-01-02,2022-01-02 23:02:00,2022-01-02 23:13:00,0
2022-01-02,2022-01-02 22:50:00,2022-01-02 23:02:00,2
2022-01-02,2022-01-02 22:46:00,2022-01-02 22:50:00,2
2022-01-02,2022-01-02 19:49:00,2022-01-02 22:46:00,0
2022-01-02,2022-01-02 19:28:00,2022-01-02 19:49:00,2
2022-01-02,2022-01-02 19:00:00,2022-01-02 19:28:00,1
2022-01-02,2022-01-02 16:24:00,2022-01-02 16:45:00,1
2022-01-02,2022-01-02 16:22:00,2022-01-02 19:00:00,0
2022-01-02,2022-01-02 15:47:00,2022-01-02 16:21:00,1
2022-01-02,2022-01-02 15:29:00,2022-01-02 15:47:00,0
2022-01-02,2022-01-02 14:40:00,2022-01-02 15:28:00,1
2022-01-02,2022-01-02 14:01:00,2022-01-02 14:40:00,0
2022-01-02,2022-01-02 13:11:00,2022-01-02 14:00:00,1
2022-01-02,2022-01-02 12:39:00,2022-01-02 13:11:00,0
2022-01-02,2022-01-02 12:27:00,2022-01-02 12:39:00,2
2022-01-02,2022-01-02 12:10:00,2022-01-02 12:27:00,2
2022-01-02,2022-01-02 00:06:00,2022-01-02 00:16:00,1
2022-01-02,2022-01-02 00:01:00,2022-01-02 00:05:00,2
2022-01-01,2022-01-01 23:51:00,2022-01-02 00:01:00,1
2022-01-01,2022-01-01 23:15:00,2022-01-01 23:51:00,1
2022-01-01,2022-01-01 23:01:00,2022-01-01 23:15:00,1
2022-01-01,2022-01-01 23:01:00,2022-01-01 23:01:00,0
2022-01-01,2022-01-01 22:40:00,2022-01-01 23:00:00,2
2022-01-01,2022-01-01 22:33:00,2022-01-01 22:40:00,1
2022-01-01,2022-01-01 22:28:00,2022-01-01 22:33:00,2
2022-01-01,2022-01-01 21:33:00,2022-01-01 22:27:00,1
2022-01-01,2022-01-01 21:24:00,2022-01-01 21:32:00,2
2022-01-01,2022-01-01 19:41:00,2022-01-01 21:09:00,1
2022-01-01,2022-01-01 13:58:00,2022-01-01 19:41:00,0
2022-01-01,2022-01-01 13:45:00,2022-01-01 13:58:00,0
2022-01-01,2022-01-01 13:30:00,2022-01-01 13:45:00,2
2022-01-01,2022-01-01 06:15:00,2022-01-01 06:35:00,0
2022-01-01,2022-01-01 06:03:00,2022-01-01 06:15:00,2
2022-01-01,2022-01-01 05:40:00,2022-01-01 06:03:00,2
2022-01-01,2022-01-01 00:00:00,2022-01-01 05:40:00,0
2021-12-31,2021-12-31 19:59:00,2021-12-31 20:37:00,2
2021-12-31,2021-12-31 19:51:00,2021-12-31 19:59:00,2
2021-12-31,2021-12-31 18:31:00,2021-12-31 19:51:00,0
2021-12-31,2021-12-31 18:18:00,2021-12-31 18:31:00,1
2021-12-31,2021-12-31 17:08:00,2021-12-31 18:18:00,0
2021-12-31,2021-12-31 17:08:00,2021-12-31 17:08:00,2
2021-12-31,2021-12-31 16:29:00,2021-12-31 17:05:00,1
2021-12-31,2021-12-31 16:29:00,2021-12-31 17:05:00,0
2021-12-31,2021-12-31 16:06:00,2021-12-31 16:29:00,2
2021-12-31,2021-12-31 14:32:00,2021-12-31 15:15:00,1
2021-12-31,2021-12-31 14:11:00,2021-12-31 16:11:00,0
2021-12-31,2021-12-31 13:31:00,2021-12-31 14:11:00,1
2021-12-31,2021-12-31 13:14:00,2021-12-31 13:31:00,0
2021-12-31,2021-12-31 12:33:00,2021-12-31 13:14:00,1
2021-12-31,2021-12-31 12:29:00,2021-12-31 12:33:00,0
2021-12-31,2021-12-31 11:30:00,2021-12-31 12:29:00,1
2021-12-31,2021-12-31 11:11:00,2021-12-31 11:29:00,0
2021-12-31,2021-12-31 10:30:00,2021-12-31 11:11:00,0
2021-12-31,2021-12-31 10:20:00,2021-12-31 10:30:00,2
2021-12-31,2021-12-31 10:00:00,2021-12-31 10:20:00,2
2021-12-30,2021-12-30 21:04:00,2021-12-30 21:20:00,1
2021-12-30,2021-12-30 20:29:00,2021-12-30 21:04:00,0
2021-12-30,2021-12-30 20:29:00,2021-12-30 20:29:00,2
2021-12-30,2021-12-30 20:09:00,2021-12-30 20:09:00,0
2021-12-30,2021-12-30 20:09:00,2021-12-30 20:29:00,2
2021-12-30,2021-12-30 19:55:00,2021-12-30 20:09:00,2
2021-12-30,2021-12-30 16:00:00,2021-12-30 19:55:00,2
2021-12-30,2021-12-30 15:00:00,2021-12-30 16:00:00,0
2021-12-30,2021-12-30 12:19:00,2021-12-30 15:00:00,0
2021-12-30,2021-12-30 11:37:00,2021-12-30 12:19:00,0
2021-12-30,2021-12-30 11:24:00,2021-12-30 11:37:00,0
2021-12-30,2021-12-30 11:11:00,2021-12-30 11:24:00,2
2021-12-30,2021-12-30 10:30:00,2021-12-30 11:11:00,1
2021-12-30,2021-12-30 10:00:00,2021-12-30 10:30:00,2
2021-12-30,2021-12-30 00:13:00,2021-12-30 00:32:00,0
2021-12-29,2021-12-29 23:18:00,2021-12-30 00:13:00,1
2021-12-29,2021-12-29 23:06:00,2021-12-29 23:18:00,0
2021-12-29,2021-12-29 21:30:00,2021-12-29 23:06:00,2
2021-12-29,2021-12-29 21:00:00,2021-12-29 21:30:00,0
2021-12-29,2021-12-29 20:40:00,2021-12-29 21:00:00,2
2021-12-29,2021-12-29 20:20:00,2021-12-29 20:40:00,2
2021-12-29,2021-12-29 18:52:00,2021-12-29 20:20:00,2
2021-12-29,2021-12-29 18:20:00,2021-12-29 18:52:00,1
2021-12-29,2021-12-29 18:08:00,2021-12-29 18:20:00,0
2021-12-29,2021-12-29 18:00:00,2021-12-29 18:07:00,1
2021-12-29,2021-12-29 16:00:00,2021-12-29 18:00:00,1
2021-12-29,2021-12-29 15:44:00,2021-12-29 16:00:00,1
2021-12-29,2021-12-29 15:37:00,2021-12-29 15:43:00,1
2021-12-29,2021-12-29 15:30:00,2021-12-29 15:43:00,0
2021-12-29,2021-12-29 15:08:00,2021-12-29 15:30:00,1
2021-12-29,2021-12-29 14:50:00,2021-12-29 15:08:00,0
2021-12-29,2021-12-29 14:30:00,2021-12-29 14:50:00,1
2021-12-29,2021-12-29 14:08:00,2021-12-29 14:30:00,2
2021-12-29,2021-12-29 12:30:00,2021-12-29 14:06:00,1
2021-12-29,2021-12-29 12:22:00,2021-12-29 12:30:00,0
2021-12-29,2021-12-29 11:57:00,2021-12-29 12:21:00,1
2021-12-29,2021-12-29 11:52:00,2021-12-29 11:57:00,0
2021-12-29,2021-12-29 11:45:00,2021-12-29 11:52:00,1
2021-12-29,2021-12-29 11:33:00,2021-12-29 11:45:00,0
2021-12-29,2021-12-29 11:23:00,2021-12-29 11:33:00,1
2021-12-29,2021-12-29 10:25:00,2021-12-29 11:23:00,2
2021-12-29,2021-12-29 10:00:00,2021-12-29 10:25:00,2
2021-12-29,2021-12-29 00:00:00,2021-12-29 01:19:00,0
2021-12-28,2021-12-28 22:56:00,2021-12-28 23:18:00,1
2021-12-28,2021-12-28 22:36:00,2021-12-28 22:56:00,2
2021-12-28,2021-12-28 22:20:00,2021-12-28 22:36:00,1
2021-12-28,2021-12-28 21:35:00,2021-12-28 22:20:00,2
2021-12-28,2021-12-28 19:44:00,2021-12-28 21:35:00,1
2021-12-28,2021-12-28 19:25:00,2021-12-28 19:44:00,1
2021-12-28,2021-12-28 19:00:00,2021-12-28 19:25:00,2
2021-12-28,2021-12-28 18:52:00,2021-12-28 19:00:00,2
2021-12-28,2021-12-28 17:44:00,2021-12-28 18:52:00,1
2021-12-28,2021-12-28 17:32:00,2021-12-28 17:44:00,0
2021-12-28,2021-12-28 17:25:00,2021-12-28 17:32:00,1
2021-12-28,2021-12-28 17:22:00,2021-12-28 17:25:00,1
2021-12-28,2021-12-28 17:19:00,2021-12-28 17:22:00,0
2021-12-28,2021-12-28 17:11:00,2021-12-28 17:19:00,0
2021-12-28,2021-12-28 16:00:00,2021-12-28 17:11:00,1
2021-12-28,2021-12-28 15:31:00,2021-12-28 16:00:00,1
2021-12-28,2021-12-28 15:22:00,2021-12-28 15:31:00,0
2021-12-28,2021-12-28 14:07:00,2021-12-28 15:21:00,0
2021-12-28,2021-12-28 13:52:00,2021-12-28 14:07:00,0
2021-12-28,2021-12-28 11:53:00,2021-12-28 13:52:00,1
2021-12-28,2021-12-28 11:45:00,2021-12-28 11:53:00,1
2021-12-28,2021-12-28 11:21:00,2021-12-28 11:45:00,0
2021-12-28,2021-12-28 10:31:00,2021-12-28 11:20:00,1
2021-12-28,2021-12-28 10:28:00,2021-12-28 10:31:00,1
2021-12-28,2021-12-28 10:04:00,2021-12-28 10:28:00,1
2021-12-28,2021-12-28 09:23:00,2021-12-28 10:04:00,2
2021-12-28,2021-12-28 08:30:00,2021-12-28 09:23:00,2
2021-12-27,2021-12-27 23:26:00,2021-12-28 01:10:00,0
2021-12-27,2021-12-27 23:03:00,2021-12-27 23:26:00,0
2021-12-27,2021-12-27 22:39:00,2021-12-27 23:02:00,0
2021-12-27,2021-12-27 22:31:00,2021-12-27 22:38:00,1
2021-12-27,2021-12-27 22:24:00,2021-12-27 22:31:00,1
2021-12-27,2021-12-27 21:36:00,2021-12-27 22:24:00,1
2021-12-27,2021-12-27 19:36:00,2021-12-27 21:36:00,0
2021-12-27,2021-12-27 19:13:00,2021-12-27 19:36:00,0
2021-12-27,2021-12-27 18:53:00,2021-12-27 19:13:00,0
2021-12-27,2021-12-27 18:40:00,2021-12-27 18:53:00,2
2021-12-27,2021-12-27 18:12:00,2021-12-27 18:39:00,1
2021-12-27,2021-12-27 18:05:00,2021-12-27 18:12:00,0
2021-12-27,2021-12-27 17:00:00,2021-12-27 18:05:00,2
2021-12-27,2021-12-27 16:43:00,2021-12-27 17:00:00,2
2021-12-27,2021-12-27 16:25:00,2021-12-27 16:43:00,0
2021-12-27,2021-12-27 15:47:00,2021-12-27 16:25:00,1
2021-12-27,2021-12-27 15:20:00,2021-12-27 15:48:00,1
2021-12-27,2021-12-27 15:17:00,2021-12-27 15:20:00,2
2021-12-27,2021-12-27 14:48:00,2021-12-27 15:16:00,1
2021-12-27,2021-12-27 13:58:00,2021-12-27 14:48:00,1
2021-12-27,2021-12-27 13:44:00,2021-12-27 13:58:00,1
2021-12-27,2021-12-27 13:16:00,2021-12-27 13:44:00,2
2021-12-27,2021-12-27 13:16:00,2021-12-27 13:16:00,2
2021-12-27,2021-12-27 12:30:00,2021-12-27 13:16:00,2
2021-12-27,2021-12-27 11:38:00,2021-12-27 12:30:00,0
2021-12-27,2021-12-27 10:02:00,2021-12-27 11:38:00,1
2021-12-27,2021-12-27 09:16:00,2021-12-27 10:02:00,2
2021-12-27,2021-12-27 08:30:00,2021-12-27 09:16:00,2
2021-12-27,2021-12-27 00:04:00,2021-12-27 02:44:00,0
2021-12-26,2021-12-26 23:44:00,2021-12-26 23:59:00,1
2021-12-26,2021-12-26 23:13:00,2021-12-26 23:44:00,2
2021-12-26,2021-12-26 20:53:00,2021-12-26 23:13:00,0
2021-12-26,2021-12-26 20:47:00,2021-12-26 20:53:00,2
2021-12-26,2021-12-26 20:37:00,2021-12-26 20:47:00,2
2021-12-26,2021-12-26 18:41:00,2021-12-26 20:37:00,1
2021-12-26,2021-12-26 16:14:00,2021-12-26 18:41:00,0
2021-12-26,2021-12-26 16:14:00,2021-12-26 16:28:00,1
2021-12-26,2021-12-26 15:54:00,2021-12-26 16:14:00,0
2021-12-26,2021-12-26 15:45:00,2021-12-26 15:54:00,2
2021-12-26,2021-12-26 14:31:00,2021-12-26 15:45:00,1
2021-12-26,2021-12-26 14:26:00,2021-12-26 14:31:00,1
2021-12-26,2021-12-26 13:34:00,2021-12-26 14:26:00,0
2021-12-26,2021-12-26 13:17:00,2021-12-26 13:34:00,0
2021-12-26,2021-12-26 12:53:00,2021-12-26 13:17:00,1
2021-12-26,2021-12-26 12:47:00,2021-12-26 12:53:00,2
2021-12-26,2021-12-26 12:26:00,2021-12-26 12:47:00,0
2021-12-26,2021-12-26 11:36:00,2021-12-26 12:26:00,1
2021-12-26,2021-12-26 00:05:00,2021-12-26 03:15:00,0
2021-12-25,2021-12-25 23:44:00,2021-12-26 00:05:00,1
2021-12-25,2021-12-25 23:24:00,2021-12-25 23:44:00,1
2021-12-25,2021-12-25 22:26:00,2021-12-25 23:23:00,2
2021-12-25,2021-12-25 18:17:00,2021-12-25 22:26:00,0
2021-12-25,2021-12-25 17:41:00,2021-12-25 18:17:00,2
2021-12-25,2021-12-25 16:37:00,2021-12-25 17:41:00,2
2021-12-25,2021-12-25 16:20:00,2021-12-25 16:37:00,1
2021-12-25,2021-12-25 15:44:00,2021-12-25 16:20:00,1
2021-12-25,2021-12-25 15:44:00,2021-12-25 15:44:00,1
2021-12-25,2021-12-25 15:37:00,2021-12-25 15:44:00,0
2021-12-25,2021-12-25 15:17:00,2021-12-25 15:37:00,1
2021-12-25,2021-12-25 15:12:00,2021-12-25 15:17:00,0
2021-12-25,2021-12-25 14:11:00,2021-12-25 15:11:00,2
2021-12-25,2021-12-25 13:28:00,2021-12-25 14:11:00,2
2021-12-25,2021-12-25 13:23:00,2021-12-25 13:28:00,0
2021-12-25,2021-12-25 13:10:00,2021-12-25 13:23:00,2
2021-12-25,2021-12-25 12:45:00,2021-12-25 13:10:00,2
2021-12-25,2021-12-25 00:58:00,2021-12-25 03:00:00,0
2021-12-25,2021-12-25 00:50:00,2021-12-25 00:58:00,1
2021-12-25,2021-12-25 00:43:00,2021-12-25 00:51:00,2
2021-12-25,2021-12-25 00:15:00,2021-12-25 00:42:00,0
2021-12-25,2021-12-25 00:14:00,2021-12-25 00:15:00,0
2021-12-24,2021-12-24 23:50:00,2021-12-25 00:14:00,2
2021-12-24,2021-12-24 23:06:00,2021-12-24 23:50:00,2
2021-12-24,2021-12-24 22:45:00,2021-12-24 23:06:00,2
2021-12-24,2021-12-24 21:24:00,2021-12-24 22:45:00,1
2021-12-24,2021-12-24 21:21:00,2021-12-24 21:21:00,0
2021-12-24,2021-12-24 21:21:00,2021-12-24 21:24:00,1
2021-12-24,2021-12-24 21:12:00,2021-12-24 21:21:00,0
2021-12-24,2021-12-24 20:40:00,2021-12-24 21:12:00,1
2021-12-24,2021-12-24 20:31:00,2021-12-24 20:40:00,0
2021-12-24,2021-12-24 19:10:00,2021-12-24 20:30:00,1
2021-12-24,2021-12-24 18:59:00,2021-12-24 19:10:00,1
2021-12-24,2021-12-24 18:39:00,2021-12-24 18:58:00,1
2021-12-24,2021-12-24 17:57:00,2021-12-24 18:38:00,0
2021-12-24,2021-12-24 17:44:00,2021-12-24 17:57:00,2
2021-12-24,2021-12-24 17:39:00,2021-12-24 17:44:00,2
2021-12-24,2021-12-24 16:45:00,2021-12-24 17:39:00,1
2021-12-24,2021-12-24 16:32:00,2021-12-24 16:44:00,0
2021-12-24,2021-12-24 15:35:00,2021-12-24 16:30:00,0
2021-12-24,2021-12-24 15:05:00,2021-12-24 15:35:00,0
2021-12-24,2021-12-24 14:56:00,2021-12-24 15:05:00,1
2021-12-24,2021-12-24 14:43:00,2021-12-24 14:55:00,2
2021-12-24,2021-12-24 13:53:00,2021-12-24 14:43:00,2
2021-12-24,2021-12-24 13:30:00,2021-12-24 13:53:00,2
2021-12-24,2021-12-24 12:00:00,2021-12-24 13:30:00,1
2021-12-24,2021-12-24 11:28:00,2021-12-24 12:00:00,0
2021-12-24,2021-12-24 11:00:00,2021-12-24 11:28:00,2
2021-12-24,2021-12-24 10:23:00,2021-12-24 10:59:00,1
2021-12-24,2021-12-24 01:35:00,2021-12-24 01:42:00,1
2021-12-24,2021-12-24 00:52:00,2021-12-24 01:35:00,0
2021-12-24,2021-12-24 00:45:00,2021-12-24 00:52:00,0
2021-12-24,2021-12-24 00:18:00,2021-12-24 00:45:00,1
2021-12-23,2021-12-23 23:57:00,2021-12-24 00:18:00,1
2021-12-23,2021-12-23 23:11:00,2021-12-23 23:57:00,0
2021-12-23,2021-12-23 22:17:00,2021-12-23 23:11:00,1
2021-12-23,2021-12-23 21:59:00,2021-12-23 22:17:00,0
2021-12-23,2021-12-23 21:47:00,2021-12-23 21:59:00,1
2021-12-23,2021-12-23 21:30:00,2021-12-23 21:47:00,0
2021-12-23,2021-12-23 20:46:00,2021-12-23 21:30:00,1
2021-12-23,2021-12-23 20:03:00,2021-12-23 20:45:00,0
2021-12-23,2021-12-23 19:35:00,2021-12-23 20:03:00,1
2021-12-23,2021-12-23 19:27:00,2021-12-23 19:35:00,0
2021-12-23,2021-12-23 19:15:00,2021-12-23 19:27:00,0
